dest_node,source_node,weight,source_class,dest_class,edge_class
6183,8083,1,0,2,0-2
6183,8549,1,0,2,0-2
6184,7589,1,0,2,0-2
6184,7604,1,0,2,0-2
6184,7692,1,0,2,0-2
6184,7699,1,0,2,0-2
6184,7757,1,0,2,0-2
6184,7800,1,0,2,0-2
6184,8050,1,0,2,0-2
6184,8613,1,0,2,0-2
6184,8783,1,0,2,0-2
6185,7598,1,0,2,0-2
6185,7600,1,0,2,0-2
6185,7753,1,0,2,0-2
6185,8117,1,0,2,0-2
6185,9540,1,0,2,0-2
6186,7590,1,0,2,0-2
6186,7700,1,0,2,0-2
6186,8118,1,0,2,0-2
6186,8264,1,0,2,0-2
6186,8500,1,0,2,0-2
6186,8928,1,0,2,0-2
6186,9540,1,0,2,0-2
6187,7589,1,0,2,0-2
6187,7681,1,0,2,0-2
6187,7715,1,0,2,0-2
6187,7968,1,0,2,0-2
6187,10175,1,0,2,0-2
6188,7592,1,0,2,0-2
6188,7687,1,0,2,0-2
6188,9070,1,0,2,0-2
6188,9872,1,0,2,0-2
6189,7598,1,0,2,0-2
6189,7608,1,0,2,0-2
6189,7660,1,0,2,0-2
6189,7728,1,0,2,0-2
6189,7857,1,0,2,0-2
6189,7995,1,0,2,0-2
6189,8052,1,0,2,0-2
6190,7592,1,0,2,0-2
6190,7617,1,0,2,0-2
6190,7639,1,0,2,0-2
6190,7691,1,0,2,0-2
6190,7709,1,0,2,0-2
6190,7718,1,0,2,0-2
6190,7808,1,0,2,0-2
6190,7973,1,0,2,0-2
6190,8507,1,0,2,0-2
6191,7592,1,0,2,0-2
6191,7598,1,0,2,0-2
6191,7658,1,0,2,0-2
6191,7675,1,0,2,0-2
6191,7695,1,0,2,0-2
6191,7699,1,0,2,0-2
6191,8032,1,0,2,0-2
6191,8277,1,0,2,0-2
6191,8358,1,0,2,0-2
6191,8482,1,0,2,0-2
6192,7589,1,0,2,0-2
6192,7592,1,0,2,0-2
6192,7623,1,0,2,0-2
6192,7632,1,0,2,0-2
6192,7639,1,0,2,0-2
6192,7651,1,0,2,0-2
6192,7844,1,0,2,0-2
6192,7845,1,0,2,0-2
6192,8042,1,0,2,0-2
6192,9007,1,0,2,0-2
6192,9008,1,0,2,0-2
6192,9024,1,0,2,0-2
6192,9117,1,0,2,0-2
6192,9169,1,0,2,0-2
6192,9242,1,0,2,0-2
6192,9497,1,0,2,0-2
6193,7598,1,0,2,0-2
6193,7604,1,0,2,0-2
6193,7612,1,0,2,0-2
6193,7834,1,0,2,0-2
6193,8106,1,0,2,0-2
6193,8610,1,0,2,0-2
6193,8709,1,0,2,0-2
6194,7592,1,0,2,0-2
6194,7656,1,0,2,0-2
6194,7660,1,0,2,0-2
6194,7691,1,0,2,0-2
6194,8280,1,0,2,0-2
6194,8996,1,0,2,0-2
6194,9540,1,0,2,0-2
6194,9791,1,0,2,0-2
6194,9792,1,0,2,0-2
6195,7598,1,0,2,0-2
6195,7617,1,0,2,0-2
6195,7623,1,0,2,0-2
6195,7718,1,0,2,0-2
6195,7731,1,0,2,0-2
6195,7796,1,0,2,0-2
6195,7858,1,0,2,0-2
6195,7871,1,0,2,0-2
6195,7877,1,0,2,0-2
6195,8324,1,0,2,0-2
6195,10463,1,0,2,0-2
6196,7589,1,0,2,0-2
6196,7592,1,0,2,0-2
6196,8052,1,0,2,0-2
6196,8069,1,0,2,0-2
6196,9441,1,0,2,0-2
6196,9591,1,0,2,0-2
6196,9805,1,0,2,0-2
6196,10464,1,0,2,0-2
6196,10465,1,0,2,0-2
6197,7592,1,0,2,0-2
6197,7596,1,0,2,0-2
6197,7599,1,0,2,0-2
6197,7887,1,0,2,0-2
6197,8001,1,0,2,0-2
6197,8022,1,0,2,0-2
6197,8368,1,0,2,0-2
6197,8640,1,0,2,0-2
6198,7598,1,0,2,0-2
6198,7604,1,0,2,0-2
6198,7641,1,0,2,0-2
6198,7871,1,0,2,0-2
6198,7915,1,0,2,0-2
6198,8128,1,0,2,0-2
6198,8610,1,0,2,0-2
6198,8738,1,0,2,0-2
6198,10099,1,0,2,0-2
6199,7604,1,0,2,0-2
6199,7608,1,0,2,0-2
6199,7613,1,0,2,0-2
6199,7615,1,0,2,0-2
6199,7639,1,0,2,0-2
6199,7681,1,0,2,0-2
6199,7892,1,0,2,0-2
6199,8027,1,0,2,0-2
6199,8052,1,0,2,0-2
6199,8103,1,0,2,0-2
6199,8285,1,0,2,0-2
6199,9370,1,0,2,0-2
6200,7592,1,0,2,0-2
6200,7598,1,0,2,0-2
6200,7632,1,0,2,0-2
6200,7651,1,0,2,0-2
6200,7660,1,0,2,0-2
6200,7743,1,0,2,0-2
6200,7858,1,0,2,0-2
6200,7869,1,0,2,0-2
6200,8553,1,0,2,0-2
6200,10428,1,0,2,0-2
6200,10467,1,0,2,0-2
6201,7598,1,0,2,0-2
6201,7604,1,0,2,0-2
6201,7615,1,0,2,0-2
6201,7623,1,0,2,0-2
6201,7652,1,0,2,0-2
6201,7826,1,0,2,0-2
6201,7858,1,0,2,0-2
6201,7883,1,0,2,0-2
6201,8433,1,0,2,0-2
6201,9742,1,0,2,0-2
6201,10468,1,0,2,0-2
6201,10469,1,0,2,0-2
6202,7592,1,0,2,0-2
6202,7598,1,0,2,0-2
6202,7632,1,0,2,0-2
6202,7652,1,0,2,0-2
6202,7833,1,0,2,0-2
6202,7857,1,0,2,0-2
6202,7858,1,0,2,0-2
6202,10117,1,0,2,0-2
6203,7596,1,0,2,0-2
6203,7598,1,0,2,0-2
6203,7639,1,0,2,0-2
6203,7764,1,0,2,0-2
6203,7796,1,0,2,0-2
6203,7845,1,0,2,0-2
6203,7858,1,0,2,0-2
6203,8272,1,0,2,0-2
6204,8190,1,0,2,0-2
6204,8208,1,0,2,0-2
6204,8698,1,0,2,0-2
6204,9591,1,0,2,0-2
6205,7589,1,0,2,0-2
6205,7632,1,0,2,0-2
6205,7681,1,0,2,0-2
6205,7958,1,0,2,0-2
6205,7981,1,0,2,0-2
6205,8052,1,0,2,0-2
6205,8070,1,0,2,0-2
6205,9298,1,0,2,0-2
6205,10126,1,0,2,0-2
6206,7589,1,0,2,0-2
6206,8128,1,0,2,0-2
6206,8349,1,0,2,0-2
6206,9752,1,0,2,0-2
6206,9775,1,0,2,0-2
6206,10471,1,0,2,0-2
6207,7598,1,0,2,0-2
6207,7652,1,0,2,0-2
6207,7783,1,0,2,0-2
6207,7799,1,0,2,0-2
6207,7868,1,0,2,0-2
6207,7981,1,0,2,0-2
6207,8497,1,0,2,0-2
6207,8617,1,0,2,0-2
6208,7598,1,0,2,0-2
6208,7615,1,0,2,0-2
6208,7623,1,0,2,0-2
6208,7651,1,0,2,0-2
6208,7728,1,0,2,0-2
6208,7828,1,0,2,0-2
6208,8002,1,0,2,0-2
6208,8006,1,0,2,0-2
6208,8482,1,0,2,0-2
6208,8794,1,0,2,0-2
6208,8795,1,0,2,0-2
6208,8796,1,0,2,0-2
6208,8970,1,0,2,0-2
6208,9098,1,0,2,0-2
6209,7598,1,0,2,0-2
6209,7651,1,0,2,0-2
6209,7836,1,0,2,0-2
6209,7930,1,0,2,0-2
6209,8564,1,0,2,0-2
6209,9826,1,0,2,0-2
6210,7598,1,0,2,0-2
6210,7625,1,0,2,0-2
6210,7630,1,0,2,0-2
6210,8282,1,0,2,0-2
6210,8513,1,0,2,0-2
6210,8678,1,0,2,0-2
6210,8888,1,0,2,0-2
6210,9415,1,0,2,0-2
6211,7592,1,0,2,0-2
6211,7598,1,0,2,0-2
6211,7599,1,0,2,0-2
6211,7836,1,0,2,0-2
6211,7930,1,0,2,0-2
6211,8121,1,0,2,0-2
6211,8564,1,0,2,0-2
6211,8617,1,0,2,0-2
6211,9764,1,0,2,0-2
6212,7592,1,0,2,0-2
6212,7598,1,0,2,0-2
6212,7615,1,0,2,0-2
6212,7617,1,0,2,0-2
6212,7652,1,0,2,0-2
6212,8128,1,0,2,0-2
6212,8801,1,0,2,0-2
6212,9450,1,0,2,0-2
6213,7651,1,0,2,0-2
6213,7660,1,0,2,0-2
6213,7699,1,0,2,0-2
6213,8409,1,0,2,0-2
6213,8779,1,0,2,0-2
6213,9298,1,0,2,0-2
6213,10472,1,0,2,0-2
6214,7598,1,0,2,0-2
6214,7615,1,0,2,0-2
6214,7623,1,0,2,0-2
6214,8005,1,0,2,0-2
6214,8740,1,0,2,0-2
6214,8741,1,0,2,0-2
6214,8815,1,0,2,0-2
6214,10473,1,0,2,0-2
6215,7615,1,0,2,0-2
6215,7691,1,0,2,0-2
6215,7981,1,0,2,0-2
6215,7995,1,0,2,0-2
6215,8070,1,0,2,0-2
6216,7589,1,0,2,0-2
6216,7598,1,0,2,0-2
6216,7632,1,0,2,0-2
6216,7651,1,0,2,0-2
6216,7669,1,0,2,0-2
6216,7858,1,0,2,0-2
6216,9217,1,0,2,0-2
6216,10475,1,0,2,0-2
6217,7604,1,0,2,0-2
6217,8223,1,0,2,0-2
6217,8293,1,0,2,0-2
6217,8552,1,0,2,0-2
6217,8656,1,0,2,0-2
6217,8892,1,0,2,0-2
6217,9489,1,0,2,0-2
6217,9973,1,0,2,0-2
6218,7617,1,0,2,0-2
6218,7651,1,0,2,0-2
6218,7699,1,0,2,0-2
6218,7775,1,0,2,0-2
6218,7792,1,0,2,0-2
6218,8409,1,0,2,0-2
6218,8539,1,0,2,0-2
6218,8626,1,0,2,0-2
6218,8636,1,0,2,0-2
6218,9536,1,0,2,0-2
6219,7590,1,0,2,0-2
6219,7592,1,0,2,0-2
6219,7596,1,0,2,0-2
6219,7632,1,0,2,0-2
6219,7837,1,0,2,0-2
6219,8151,1,0,2,0-2
6219,8592,1,0,2,0-2
6219,9535,1,0,2,0-2
6219,9594,1,0,2,0-2
6219,10455,1,0,2,0-2
6219,10477,1,0,2,0-2
6220,7598,1,0,2,0-2
6220,7615,1,0,2,0-2
6220,7845,1,0,2,0-2
6220,8237,1,0,2,0-2
6220,8635,1,0,2,0-2
6220,8640,1,0,2,0-2
6220,10057,1,0,2,0-2
6221,7623,1,0,2,0-2
6221,8025,1,0,2,0-2
6221,8375,1,0,2,0-2
6221,8704,1,0,2,0-2
6221,9528,1,0,2,0-2
6221,10478,1,0,2,0-2
6222,7589,1,0,2,0-2
6222,7592,1,0,2,0-2
6222,7593,1,0,2,0-2
6222,7604,1,0,2,0-2
6222,7639,1,0,2,0-2
6222,7934,1,0,2,0-2
6222,8015,1,0,2,0-2
6222,8508,1,0,2,0-2
6222,8539,1,0,2,0-2
6222,8832,1,0,2,0-2
6222,9973,1,0,2,0-2
6223,7598,1,0,2,0-2
6223,7605,1,0,2,0-2
6223,7615,1,0,2,0-2
6223,7685,1,0,2,0-2
6223,7699,1,0,2,0-2
6223,7817,1,0,2,0-2
6223,7818,1,0,2,0-2
6223,7865,1,0,2,0-2
6223,8566,1,0,2,0-2
6223,9734,1,0,2,0-2
6224,7709,1,0,2,0-2
6224,7710,1,0,2,0-2
6224,7822,1,0,2,0-2
6224,8532,1,0,2,0-2
6224,8758,1,0,2,0-2
6224,8944,1,0,2,0-2
6224,8974,1,0,2,0-2
6224,9696,1,0,2,0-2
6225,7598,1,0,2,0-2
6225,7605,1,0,2,0-2
6225,8117,1,0,2,0-2
6225,9540,1,0,2,0-2
6226,7592,1,0,2,0-2
6226,7604,1,0,2,0-2
6226,7623,1,0,2,0-2
6226,7639,1,0,2,0-2
6226,7757,1,0,2,0-2
6226,7800,1,0,2,0-2
6226,7868,1,0,2,0-2
6226,8069,1,0,2,0-2
6226,8155,1,0,2,0-2
6226,8368,1,0,2,0-2
6226,8489,1,0,2,0-2
6227,7592,1,0,2,0-2
6227,7598,1,0,2,0-2
6227,7899,1,0,2,0-2
6227,8005,1,0,2,0-2
6227,8069,1,0,2,0-2
6227,8368,1,0,2,0-2
6227,8489,1,0,2,0-2
6228,7598,1,0,2,0-2
6228,7604,1,0,2,0-2
6228,7608,1,0,2,0-2
6228,7968,1,0,2,0-2
6228,8595,1,0,2,0-2
6228,8610,1,0,2,0-2
6228,9224,1,0,2,0-2
6229,7623,1,0,2,0-2
6229,7639,1,0,2,0-2
6229,7727,1,0,2,0-2
6229,7845,1,0,2,0-2
6229,7912,1,0,2,0-2
6229,8277,1,0,2,0-2
6229,8729,1,0,2,0-2
6229,8776,1,0,2,0-2
6229,8899,1,0,2,0-2
6229,8971,1,0,2,0-2
6229,8981,1,0,2,0-2
6229,9217,1,0,2,0-2
6229,10479,1,0,2,0-2
6230,7623,1,0,2,0-2
6230,7662,1,0,2,0-2
6230,7700,1,0,2,0-2
6230,7701,1,0,2,0-2
6230,7800,1,0,2,0-2
6230,7968,1,0,2,0-2
6230,8032,1,0,2,0-2
6230,8610,1,0,2,0-2
6230,9480,1,0,2,0-2
6230,9481,1,0,2,0-2
6230,10480,1,0,2,0-2
6231,7617,1,0,2,0-2
6231,7839,1,0,2,0-2
6231,7895,1,0,2,0-2
6231,8139,1,0,2,0-2
6231,8417,1,0,2,0-2
6232,7648,1,0,2,0-2
6232,7895,1,0,2,0-2
6232,7970,1,0,2,0-2
6233,7681,1,0,2,0-2
6233,7715,1,0,2,0-2
6233,7808,1,0,2,0-2
6233,7968,1,0,2,0-2
6233,8538,1,0,2,0-2
6233,8610,1,0,2,0-2
6233,8616,1,0,2,0-2
6233,8903,1,0,2,0-2
6233,9463,1,0,2,0-2
6234,7598,1,0,2,0-2
6234,7615,1,0,2,0-2
6234,7858,1,0,2,0-2
6234,8308,1,0,2,0-2
6234,8592,1,0,2,0-2
6234,9098,1,0,2,0-2
6235,7598,1,0,2,0-2
6235,7604,1,0,2,0-2
6235,7831,1,0,2,0-2
6235,8223,1,0,2,0-2
6235,8468,1,0,2,0-2
6235,8654,1,0,2,0-2
6235,9725,1,0,2,0-2
6236,7651,1,0,2,0-2
6236,7685,1,0,2,0-2
6236,7699,1,0,2,0-2
6236,7726,1,0,2,0-2
6236,8069,1,0,2,0-2
6236,8409,1,0,2,0-2
6236,8704,1,0,2,0-2
6236,10483,1,0,2,0-2
6237,7598,1,0,2,0-2
6237,7615,1,0,2,0-2
6237,7700,1,0,2,0-2
6237,7858,1,0,2,0-2
6237,7987,1,0,2,0-2
6237,8272,1,0,2,0-2
6237,8873,1,0,2,0-2
6237,9222,1,0,2,0-2
6237,9498,1,0,2,0-2
6237,9806,1,0,2,0-2
6238,7589,1,0,2,0-2
6238,7592,1,0,2,0-2
6238,7645,1,0,2,0-2
6238,7681,1,0,2,0-2
6238,7765,1,0,2,0-2
6238,7870,1,0,2,0-2
6238,7968,1,0,2,0-2
6238,9569,1,0,2,0-2
6239,7590,1,0,2,0-2
6239,7592,1,0,2,0-2
6239,7598,1,0,2,0-2
6239,7652,1,0,2,0-2
6239,7831,1,0,2,0-2
6239,7833,1,0,2,0-2
6239,7889,1,0,2,0-2
6239,8953,1,0,2,0-2
6240,7600,1,0,2,0-2
6240,8360,1,0,2,0-2
6240,8612,1,0,2,0-2
6240,9924,1,0,2,0-2
6241,7598,1,0,2,0-2
6241,7615,1,0,2,0-2
6241,7919,1,0,2,0-2
6241,10485,1,0,2,0-2
6242,7632,1,0,2,0-2
6242,7841,1,0,2,0-2
6242,7899,1,0,2,0-2
6242,8797,1,0,2,0-2
6242,9742,1,0,2,0-2
6242,10486,1,0,2,0-2
6243,7598,1,0,2,0-2
6243,7658,1,0,2,0-2
6243,7858,1,0,2,0-2
6243,8702,1,0,2,0-2
6243,8757,1,0,2,0-2
6243,9579,1,0,2,0-2
6244,8538,1,0,2,0-2
6244,8677,1,0,2,0-2
6244,9585,1,0,2,0-2
6245,7604,1,0,2,0-2
6245,7639,1,0,2,0-2
6245,7681,1,0,2,0-2
6245,7899,1,0,2,0-2
6245,8238,1,0,2,0-2
6245,8552,1,0,2,0-2
6245,10487,1,0,2,0-2
6246,7598,1,0,2,0-2
6246,7632,1,0,2,0-2
6246,7652,1,0,2,0-2
6246,7789,1,0,2,0-2
6246,8338,1,0,2,0-2
6246,8552,1,0,2,0-2
6246,10487,1,0,2,0-2
6247,7592,1,0,2,0-2
6247,7639,1,0,2,0-2
6247,7700,1,0,2,0-2
6247,7808,1,0,2,0-2
6247,8151,1,0,2,0-2
6247,8205,1,0,2,0-2
6247,8538,1,0,2,0-2
6247,8616,1,0,2,0-2
6247,8646,1,0,2,0-2
6247,9196,1,0,2,0-2
6247,9298,1,0,2,0-2
6247,9672,1,0,2,0-2
6248,7596,1,0,2,0-2
6248,7598,1,0,2,0-2
6248,7601,1,0,2,0-2
6248,8022,1,0,2,0-2
6248,8616,1,0,2,0-2
6248,8626,1,0,2,0-2
6248,8769,1,0,2,0-2
6249,7598,1,0,2,0-2
6249,7617,1,0,2,0-2
6249,7681,1,0,2,0-2
6249,7857,1,0,2,0-2
6249,7858,1,0,2,0-2
6249,8717,1,0,2,0-2
6249,10201,1,0,2,0-2
6250,7598,1,0,2,0-2
6250,7604,1,0,2,0-2
6250,7639,1,0,2,0-2
6250,7858,1,0,2,0-2
6250,8084,1,0,2,0-2
6250,8368,1,0,2,0-2
6251,7592,1,0,2,0-2
6251,7593,1,0,2,0-2
6251,7604,1,0,2,0-2
6251,7623,1,0,2,0-2
6251,7674,1,0,2,0-2
6251,8357,1,0,2,0-2
6251,8358,1,0,2,0-2
6251,8591,1,0,2,0-2
6251,9110,1,0,2,0-2
6251,9535,1,0,2,0-2
6252,7598,1,0,2,0-2
6252,7623,1,0,2,0-2
6252,7630,1,0,2,0-2
6252,7632,1,0,2,0-2
6252,7775,1,0,2,0-2
6252,7870,1,0,2,0-2
6252,7915,1,0,2,0-2
6252,9074,1,0,2,0-2
6252,9478,1,0,2,0-2
6252,9539,1,0,2,0-2
6253,7592,1,0,2,0-2
6253,7598,1,0,2,0-2
6253,7623,1,0,2,0-2
6253,7949,1,0,2,0-2
6253,9202,1,0,2,0-2
6253,9447,1,0,2,0-2
6253,9611,1,0,2,0-2
6254,7615,1,0,2,0-2
6254,7623,1,0,2,0-2
6254,8032,1,0,2,0-2
6254,8089,1,0,2,0-2
6254,8590,1,0,2,0-2
6254,9098,1,0,2,0-2
6254,9671,1,0,2,0-2
6254,9695,1,0,2,0-2
6255,7604,1,0,2,0-2
6255,7857,1,0,2,0-2
6255,7912,1,0,2,0-2
6255,8005,1,0,2,0-2
6255,8960,1,0,2,0-2
6255,9671,1,0,2,0-2
6256,7651,1,0,2,0-2
6256,7859,1,0,2,0-2
6256,7860,1,0,2,0-2
6256,7912,1,0,2,0-2
6256,8032,1,0,2,0-2
6256,8089,1,0,2,0-2
6256,8208,1,0,2,0-2
6256,8281,1,0,2,0-2
6256,8616,1,0,2,0-2
6257,7589,1,0,2,0-2
6257,7615,1,0,2,0-2
6257,8349,1,0,2,0-2
6257,9674,1,0,2,0-2
6257,10062,1,0,2,0-2
6258,7651,1,0,2,0-2
6258,7717,1,0,2,0-2
6258,7912,1,0,2,0-2
6258,8208,1,0,2,0-2
6258,8960,1,0,2,0-2
6258,9707,1,0,2,0-2
6258,10488,1,0,2,0-2
6259,7591,1,0,2,0-2
6259,7615,1,0,2,0-2
6259,7639,1,0,2,0-2
6259,7687,1,0,2,0-2
6259,7845,1,0,2,0-2
6259,7875,1,0,2,0-2
6259,7895,1,0,2,0-2
6259,8610,1,0,2,0-2
6259,9202,1,0,2,0-2
6259,9513,1,0,2,0-2
6260,7617,1,0,2,0-2
6260,7915,1,0,2,0-2
6260,8000,1,0,2,0-2
6260,8052,1,0,2,0-2
6260,8358,1,0,2,0-2
6260,9590,1,0,2,0-2
6261,7705,1,0,2,0-2
6261,7790,1,0,2,0-2
6261,9373,1,0,2,0-2
6262,7604,1,0,2,0-2
6262,7674,1,0,2,0-2
6262,8272,1,0,2,0-2
6262,8357,1,0,2,0-2
6262,8358,1,0,2,0-2
6262,8497,1,0,2,0-2
6262,9246,1,0,2,0-2
6262,9870,1,0,2,0-2
6263,7598,1,0,2,0-2
6263,7605,1,0,2,0-2
6263,7615,1,0,2,0-2
6263,7623,1,0,2,0-2
6263,7641,1,0,2,0-2
6263,8140,1,0,2,0-2
6263,8535,1,0,2,0-2
6263,8656,1,0,2,0-2
6263,10489,1,0,2,0-2
6264,7598,1,0,2,0-2
6264,7632,1,0,2,0-2
6264,7977,1,0,2,0-2
6264,8656,1,0,2,0-2
6264,9596,1,0,2,0-2
6264,10087,1,0,2,0-2
6264,10428,1,0,2,0-2
6265,7598,1,0,2,0-2
6265,7801,1,0,2,0-2
6265,8514,1,0,2,0-2
6265,8527,1,0,2,0-2
6265,8553,1,0,2,0-2
6265,10416,1,0,2,0-2
6265,10490,1,0,2,0-2
6266,7598,1,0,2,0-2
6266,7615,1,0,2,0-2
6266,7632,1,0,2,0-2
6266,7651,1,0,2,0-2
6266,7858,1,0,2,0-2
6266,8324,1,0,2,0-2
6266,8382,1,0,2,0-2
6266,8739,1,0,2,0-2
6266,8755,1,0,2,0-2
6266,9225,1,0,2,0-2
6266,9498,1,0,2,0-2
6267,7604,1,0,2,0-2
6267,7623,1,0,2,0-2
6267,7660,1,0,2,0-2
6267,7679,1,0,2,0-2
6267,7701,1,0,2,0-2
6267,7915,1,0,2,0-2
6267,8152,1,0,2,0-2
6267,8285,1,0,2,0-2
6267,8626,1,0,2,0-2
6267,8646,1,0,2,0-2
6267,9340,1,0,2,0-2
6267,9769,1,0,2,0-2
6267,10203,1,0,2,0-2
6268,7604,1,0,2,0-2
6268,7652,1,0,2,0-2
6268,7894,1,0,2,0-2
6268,8005,1,0,2,0-2
6268,8101,1,0,2,0-2
6268,8796,1,0,2,0-2
6268,10201,1,0,2,0-2
6269,7596,1,0,2,0-2
6269,7598,1,0,2,0-2
6269,7623,1,0,2,0-2
6269,7630,1,0,2,0-2
6269,7726,1,0,2,0-2
6269,7734,1,0,2,0-2
6269,7771,1,0,2,0-2
6269,7988,1,0,2,0-2
6269,9224,1,0,2,0-2
6270,7598,1,0,2,0-2
6270,7617,1,0,2,0-2
6270,7857,1,0,2,0-2
6270,7858,1,0,2,0-2
6270,8508,1,0,2,0-2
6271,7589,1,0,2,0-2
6271,7598,1,0,2,0-2
6271,7623,1,0,2,0-2
6271,7660,1,0,2,0-2
6271,7700,1,0,2,0-2
6271,7772,1,0,2,0-2
6271,7858,1,0,2,0-2
6271,7895,1,0,2,0-2
6271,8417,1,0,2,0-2
6271,8421,1,0,2,0-2
6271,8711,1,0,2,0-2
6271,8717,1,0,2,0-2
6271,8757,1,0,2,0-2
6271,10201,1,0,2,0-2
6272,7591,1,0,2,0-2
6272,7604,1,0,2,0-2
6272,7618,1,0,2,0-2
6272,7719,1,0,2,0-2
6272,8164,1,0,2,0-2
6273,7604,1,0,2,0-2
6273,7652,1,0,2,0-2
6273,7702,1,0,2,0-2
6273,7845,1,0,2,0-2
6273,8988,1,0,2,0-2
6273,9871,1,0,2,0-2
6273,10491,1,0,2,0-2
6274,7598,1,0,2,0-2
6274,7617,1,0,2,0-2
6274,7715,1,0,2,0-2
6274,7799,1,0,2,0-2
6274,7981,1,0,2,0-2
6274,8027,1,0,2,0-2
6274,8174,1,0,2,0-2
6274,9023,1,0,2,0-2
6274,9408,1,0,2,0-2
6274,9473,1,0,2,0-2
6275,7598,1,0,2,0-2
6275,8022,1,0,2,0-2
6275,8616,1,0,2,0-2
6275,9402,1,0,2,0-2
6276,7598,1,0,2,0-2
6276,7639,1,0,2,0-2
6276,7660,1,0,2,0-2
6276,7771,1,0,2,0-2
6276,7789,1,0,2,0-2
6276,8140,1,0,2,0-2
6276,8552,1,0,2,0-2
6276,9973,1,0,2,0-2
6277,7589,1,0,2,0-2
6277,7598,1,0,2,0-2
6277,7672,1,0,2,0-2
6277,7855,1,0,2,0-2
6277,7875,1,0,2,0-2
6277,7915,1,0,2,0-2
6277,8511,1,0,2,0-2
6277,10492,1,0,2,0-2
6278,7632,1,0,2,0-2
6278,7652,1,0,2,0-2
6278,7729,1,0,2,0-2
6278,7875,1,0,2,0-2
6278,8713,1,0,2,0-2
6278,8845,1,0,2,0-2
6279,7598,1,0,2,0-2
6279,7623,1,0,2,0-2
6279,7695,1,0,2,0-2
6279,7788,1,0,2,0-2
6279,7858,1,0,2,0-2
6279,8005,1,0,2,0-2
6279,8092,1,0,2,0-2
6279,8238,1,0,2,0-2
6279,8756,1,0,2,0-2
6280,7892,1,0,2,0-2
6280,7915,1,0,2,0-2
6280,8901,1,0,2,0-2
6281,7623,1,0,2,0-2
6281,7641,1,0,2,0-2
6281,7651,1,0,2,0-2
6281,8005,1,0,2,0-2
6281,8025,1,0,2,0-2
6281,8656,1,0,2,0-2
6281,8687,1,0,2,0-2
6281,9053,1,0,2,0-2
6281,10116,1,0,2,0-2
6282,7598,1,0,2,0-2
6282,7604,1,0,2,0-2
6282,7623,1,0,2,0-2
6282,7653,1,0,2,0-2
6282,7760,1,0,2,0-2
6282,7806,1,0,2,0-2
6282,7900,1,0,2,0-2
6282,8482,1,0,2,0-2
6282,8565,1,0,2,0-2
6283,7589,1,0,2,0-2
6283,7592,1,0,2,0-2
6283,7630,1,0,2,0-2
6283,7649,1,0,2,0-2
6283,7746,1,0,2,0-2
6283,8685,1,0,2,0-2
6283,8770,1,0,2,0-2
6283,8841,1,0,2,0-2
6283,8846,1,0,2,0-2
6283,9624,1,0,2,0-2
6284,7596,1,0,2,0-2
6284,7598,1,0,2,0-2
6284,7608,1,0,2,0-2
6284,7741,1,0,2,0-2
6284,7831,1,0,2,0-2
6284,7833,1,0,2,0-2
6284,7964,1,0,2,0-2
6284,8052,1,0,2,0-2
6284,8482,1,0,2,0-2
6284,10494,1,0,2,0-2
6285,7674,1,0,2,0-2
6285,7924,1,0,2,0-2
6285,8751,1,0,2,0-2
6285,9246,1,0,2,0-2
6286,7674,1,0,2,0-2
6286,9038,1,0,2,0-2
6286,9463,1,0,2,0-2
6287,7604,1,0,2,0-2
6287,7605,1,0,2,0-2
6287,7623,1,0,2,0-2
6287,7638,1,0,2,0-2
6287,7685,1,0,2,0-2
6287,8152,1,0,2,0-2
6287,8535,1,0,2,0-2
6287,8566,1,0,2,0-2
6287,8590,1,0,2,0-2
6287,8592,1,0,2,0-2
6287,8616,1,0,2,0-2
6288,7592,1,0,2,0-2
6288,7596,1,0,2,0-2
6288,7598,1,0,2,0-2
6288,7604,1,0,2,0-2
6288,7660,1,0,2,0-2
6288,8113,1,0,2,0-2
6288,8272,1,0,2,0-2
6288,9672,1,0,2,0-2
6288,10181,1,0,2,0-2
6288,10495,1,0,2,0-2
6288,10496,1,0,2,0-2
6289,7598,1,0,2,0-2
6289,7604,1,0,2,0-2
6289,7660,1,0,2,0-2
6289,7701,1,0,2,0-2
6289,8055,1,0,2,0-2
6289,8441,1,0,2,0-2
6289,8776,1,0,2,0-2
6289,9549,1,0,2,0-2
6289,9634,1,0,2,0-2
6290,7598,1,0,2,0-2
6290,7604,1,0,2,0-2
6290,7760,1,0,2,0-2
6290,7765,1,0,2,0-2
6290,7921,1,0,2,0-2
6290,8004,1,0,2,0-2
6290,8863,1,0,2,0-2
6291,7595,1,0,2,0-2
6291,7604,1,0,2,0-2
6291,7964,1,0,2,0-2
6291,8140,1,0,2,0-2
6291,8237,1,0,2,0-2
6291,8818,1,0,2,0-2
6291,8827,1,0,2,0-2
6292,7592,1,0,2,0-2
6292,7604,1,0,2,0-2
6292,7652,1,0,2,0-2
6292,7685,1,0,2,0-2
6292,7702,1,0,2,0-2
6292,7757,1,0,2,0-2
6292,7845,1,0,2,0-2
6292,7919,1,0,2,0-2
6292,8142,1,0,2,0-2
6293,7715,1,0,2,0-2
6293,7895,1,0,2,0-2
6293,8468,1,0,2,0-2
6293,8952,1,0,2,0-2
6294,7604,1,0,2,0-2
6294,7854,1,0,2,0-2
6294,7855,1,0,2,0-2
6294,8032,1,0,2,0-2
