,dest_node,source_node,weight,source_class,dest_class,edge_class
2338,369,66,1,2,0,Feb-00
2339,338,116,1,2,0,Feb-00
2340,408,7,1,2,0,Feb-00
2341,463,17,1,2,0,Feb-00
2342,432,100,1,2,0,Feb-00
2343,333,80,1,2,0,Feb-00
2344,384,39,1,2,0,Feb-00
2345,418,99,1,2,0,Feb-00
2346,446,136,1,2,0,Feb-00
2347,431,3,1,2,0,Feb-00
2348,399,8,1,2,0,Feb-00
2349,306,132,1,2,0,Feb-00
2350,443,86,1,2,0,Feb-00
2351,303,0,1,2,0,Feb-00
2352,418,114,1,2,0,Feb-00
2353,384,125,1,2,0,Feb-00
2354,362,117,1,2,0,Feb-00
2355,366,33,1,2,0,Feb-00
2356,339,90,1,2,0,Feb-00
2357,334,48,1,2,0,Feb-00
2358,314,41,1,2,0,Feb-00
2359,383,20,1,2,0,Feb-00
2360,492,42,1,2,0,Feb-00
2361,493,28,1,2,0,Feb-00
2362,477,5,1,2,0,Feb-00
2363,492,10,1,2,0,Feb-00
2364,431,40,1,2,0,Feb-00
2365,383,36,1,2,0,Feb-00
2366,409,136,1,2,0,Feb-00
2367,411,94,1,2,0,Feb-00
2368,499,24,1,2,0,Feb-00
2369,361,72,1,2,0,Feb-00
2370,445,92,1,2,0,Feb-00
2371,492,142,1,2,0,Feb-00
2372,419,124,1,2,0,Feb-00
2373,357,25,1,2,0,Feb-00
2374,470,30,1,2,0,Feb-00
2375,459,141,1,2,0,Feb-00
2376,408,143,1,2,0,Feb-00
2377,312,85,1,2,0,Feb-00
2378,343,98,1,2,0,Feb-00
2379,377,118,1,2,0,Feb-00
2380,399,54,1,2,0,Feb-00
2381,393,98,1,2,0,Feb-00
2382,353,82,1,2,0,Feb-00
2383,495,91,1,2,0,Feb-00
2384,405,21,1,2,0,Feb-00
2385,352,66,1,2,0,Feb-00
2386,443,65,1,2,0,Feb-00
2387,472,66,1,2,0,Feb-00
2388,411,98,1,2,0,Feb-00
2389,447,22,1,2,0,Feb-00
2390,430,50,1,2,0,Feb-00
2391,467,88,1,2,0,Feb-00
2392,498,51,1,2,0,Feb-00
2393,425,75,1,2,0,Feb-00
2394,446,86,1,2,0,Feb-00
2395,364,61,1,2,0,Feb-00
2396,358,58,1,2,0,Feb-00
2397,479,31,1,2,0,Feb-00
2398,466,114,1,2,0,Feb-00
2399,328,26,1,2,0,Feb-00
2400,495,139,1,2,0,Feb-00
2401,409,86,1,2,0,Feb-00
2402,411,18,1,2,0,Feb-00
2403,430,142,1,2,0,Feb-00
2404,449,107,1,2,0,Feb-00
2405,435,117,1,2,0,Feb-00
2406,309,27,1,2,0,Feb-00
2407,404,119,1,2,0,Feb-00
2408,429,68,1,2,0,Feb-00
2409,341,135,1,2,0,Feb-00
2410,313,133,1,2,0,Feb-00
2411,387,89,1,2,0,Feb-00
2412,436,81,1,2,0,Feb-00
2413,371,94,1,2,0,Feb-00
2414,467,94,1,2,0,Feb-00
2415,309,43,1,2,0,Feb-00
2416,429,80,1,2,0,Feb-00
2417,421,38,1,2,0,Feb-00
2418,380,18,1,2,0,Feb-00
2419,425,72,1,2,0,Feb-00
2420,411,126,1,2,0,Feb-00
2421,432,46,1,2,0,Feb-00
2422,483,67,1,2,0,Feb-00
2423,341,122,1,2,0,Feb-00
2424,423,48,1,2,0,Feb-00
2425,450,3,1,2,0,Feb-00
2426,354,72,1,2,0,Feb-00
2427,455,58,1,2,0,Feb-00
2428,443,22,1,2,0,Feb-00
2429,432,21,1,2,0,Feb-00
2430,446,142,1,2,0,Feb-00
2431,336,58,1,2,0,Feb-00
2432,395,111,1,2,0,Feb-00
2433,391,36,1,2,0,Feb-00
2434,369,134,1,2,0,Feb-00
2435,374,122,1,2,0,Feb-00
2436,406,91,1,2,0,Feb-00
2437,374,70,1,2,0,Feb-00
2438,420,10,1,2,0,Feb-00
2439,314,93,1,2,0,Feb-00
2440,365,137,1,2,0,Feb-00
2441,307,20,1,2,0,Feb-00
2442,428,105,1,2,0,Feb-00
2443,398,49,1,2,0,Feb-00
2444,342,15,1,2,0,Feb-00
2445,420,73,1,2,0,Feb-00
2446,339,92,1,2,0,Feb-00
2447,330,94,1,2,0,Feb-00
2448,426,119,1,2,0,Feb-00
2449,455,114,1,2,0,Feb-00
2450,418,76,1,2,0,Feb-00
2451,419,127,1,2,0,Feb-00
2452,446,20,1,2,0,Feb-00
2453,303,2,1,2,0,Feb-00
2454,376,112,1,2,0,Feb-00
2455,361,21,1,2,0,Feb-00
2456,371,68,1,2,0,Feb-00
2457,458,21,1,2,0,Feb-00
2458,431,114,1,2,0,Feb-00
2459,474,123,1,2,0,Feb-00
2460,470,60,1,2,0,Feb-00
2461,359,113,1,2,0,Feb-00
2462,472,56,1,2,0,Feb-00
2463,332,56,1,2,0,Feb-00
2464,303,91,1,2,0,Feb-00
2465,441,9,1,2,0,Feb-00
2466,310,15,1,2,0,Feb-00
2467,496,107,1,2,0,Feb-00
2468,368,23,1,2,0,Feb-00
2469,419,104,1,2,0,Feb-00
2470,399,139,1,2,0,Feb-00
2471,476,130,1,2,0,Feb-00
2472,365,145,1,2,0,Feb-00
2473,310,134,1,2,0,Feb-00
2474,359,117,1,2,0,Feb-00
2475,401,51,1,2,0,Feb-00
2476,444,145,1,2,0,Feb-00
2477,326,94,1,2,0,Feb-00
2478,357,58,1,2,0,Feb-00
2479,356,32,1,2,0,Feb-00
2480,442,35,1,2,0,Feb-00
2481,489,69,1,2,0,Feb-00
2482,349,80,1,2,0,Feb-00
2483,478,67,1,2,0,Feb-00
2484,461,97,1,2,0,Feb-00
2485,407,43,1,2,0,Feb-00
2486,488,36,1,2,0,Feb-00
2487,352,75,1,2,0,Feb-00
2488,304,132,1,2,0,Feb-00
2489,447,21,1,2,0,Feb-00
2490,439,8,1,2,0,Feb-00
2491,355,32,1,2,0,Feb-00
2492,456,52,1,2,0,Feb-00
2493,357,103,1,2,0,Feb-00
2494,358,23,1,2,0,Feb-00
2495,405,139,1,2,0,Feb-00
2496,389,84,1,2,0,Feb-00
2497,483,129,1,2,0,Feb-00
2498,345,0,1,2,0,Feb-00
2499,363,12,1,2,0,Feb-00
2500,384,93,1,2,0,Feb-00
2501,347,123,1,2,0,Feb-00
2502,455,47,1,2,0,Feb-00
2503,419,99,1,2,0,Feb-00
2504,428,109,1,2,0,Feb-00
2505,477,96,1,2,0,Feb-00
2506,361,17,1,2,0,Feb-00
2507,438,13,1,2,0,Feb-00
2508,346,104,1,2,0,Feb-00
2509,393,87,1,2,0,Feb-00
2510,442,59,1,2,0,Feb-00
2511,305,50,1,2,0,Feb-00
2512,361,50,1,2,0,Feb-00
2513,493,40,1,2,0,Feb-00
2514,449,64,1,2,0,Feb-00
2515,342,142,1,2,0,Feb-00
2516,324,103,1,2,0,Feb-00
2517,491,149,1,2,0,Feb-00
2518,458,31,1,2,0,Feb-00
2519,350,64,1,2,0,Feb-00
2520,350,147,1,2,0,Feb-00
2521,471,11,1,2,0,Feb-00
2522,325,105,1,2,0,Feb-00
2523,304,43,1,2,0,Feb-00
2524,471,134,1,2,0,Feb-00
2525,369,72,1,2,0,Feb-00
2526,446,77,1,2,0,Feb-00
2527,365,102,1,2,0,Feb-00
2528,318,93,1,2,0,Feb-00
2529,387,141,1,2,0,Feb-00
2530,334,79,1,2,0,Feb-00
2531,485,137,1,2,0,Feb-00
2532,379,19,1,2,0,Feb-00
2533,333,93,1,2,0,Feb-00
2534,352,132,1,2,0,Feb-00
2535,418,60,1,2,0,Feb-00
2536,395,69,1,2,0,Feb-00
2537,452,127,1,2,0,Feb-00
2538,391,60,1,2,0,Feb-00
2539,469,127,1,2,0,Feb-00
2540,443,147,1,2,0,Feb-00
2541,467,143,1,2,0,Feb-00
2542,431,3,1,2,0,Feb-00
2543,414,117,1,2,0,Feb-00
2544,378,71,1,2,0,Feb-00
2545,310,1,1,2,0,Feb-00
2546,478,123,1,2,0,Feb-00
2547,399,113,1,2,0,Feb-00
